Total Enrollment,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch
358.2857142857143,283.85714285714283,79.22647527910685,13.142857142857142,3.6682615629984054,172.14285714285714,48.046251993620416,186.14285714285714,51.953748006379584,84.44285714285715
420.0,53.142857142857146,12.653061224489798,78.28571428571429,18.63945578231293,207.42857142857142,49.38775510204081,212.57142857142858,50.612244897959194,83.85714285714286
462.42857142857144,76.0,16.43497065183812,81.42857142857143,17.608897126969417,250.42857142857142,54.15508186592524,212.0,45.84491813407476,79.94285714285715
467.7142857142857,25.285714285714285,5.406230910201588,28.714285714285715,6.1392791692119735,169.0,36.13317043372022,298.7142857142857,63.86682956627978,78.51428571428572
437.57142857142856,116.71428571428571,26.673196212863203,74.71428571428571,17.074763303950373,228.57142857142858,52.236369572314736,209.0,47.76363042768528,80.28571428571429
641.1428571428571,30.285714285714285,4.723707664884136,76.28571428571429,11.898395721925136,268.14285714285717,41.82263814616756,373.0,58.177361853832444,71.82857142857144
497.0,28.142857142857142,5.662546708824374,58.857142857142854,11.842483472262144,236.57142857142858,47.59988502443231,260.42857142857144,52.40011497556769,72.54285714285714
653.8571428571429,45.857142857142854,7.013327507100719,105.57142857142857,16.145947126939042,268.85714285714283,41.11863666156871,385.0,58.88136333843128,75.45714285714287
235.28571428571428,19.857142857142858,8.439587128111718,44.57142857142857,18.94353369763206,29.0,12.325440194292653,206.28571428571428,87.67455980570735,88.05714285714285
569.0,76.33333333333333,13.415348564733451,126.33333333333333,22.202694786174572,297.3333333333333,52.25541886350322,271.6666666666667,47.744581136496784,74.66666666666667
1215.0,91.0,7.489711934156379,139.0,11.440329218106996,573.0,47.160493827160494,642.0,52.8395061728395,76.6
1279.2857142857142,82.42857142857143,6.443327749860414,182.85714285714286,14.293690675600224,656.1428571428571,51.289782244556115,623.1428571428571,48.710217755443885,45.5
357.85714285714283,51.285714285714285,14.331337325349303,61.42857142857143,17.16566866267465,285.7142857142857,79.84031936127745,72.14285714285714,20.159680638722556,80.55714285714285
482.42857142857144,21.142857142857142,4.382588095943145,59.714285714285715,12.37785016286645,168.71428571428572,34.97186852235713,313.7142857142857,65.02813147764289,65.31428571428572
426.85714285714283,39.57142857142857,9.27041499330656,54.57142857142857,12.784471218206159,83.0,19.444444444444446,343.85714285714283,80.55555555555556,79.82857142857142
527.2857142857143,68.85714285714286,13.058791655377947,83.57142857142857,15.849363316174477,299.57142857142856,56.81387157951774,227.71428571428572,43.18612842048225,82.57142857142857
367.14285714285717,292.57142857142856,79.6887159533074,2.5,0.6809338521400777,186.71428571428572,50.856031128404666,180.42857142857142,49.14396887159532,84.62857142857142
401.85714285714283,22.857142857142858,5.6878777106292215,42.714285714285715,10.629221471738358,192.14285714285714,47.813722004976896,209.71428571428572,52.18627799502311,81.89999999999999
730.0,147.0,20.136986301369863,161.0,22.054794520547947,405.0,55.47945205479452,325.0,44.52054794520548,93.9
172.14285714285714,9.571428571428571,5.560165975103734,17.571428571428573,10.20746887966805,67.42857142857143,39.170124481327804,104.71428571428571,60.829875518672196,78.2
500.0,79.0,15.8,123.0,24.6,282.0,56.39999999999999,218.0,43.6,93.0
471.5,378.6666666666667,80.31106398020502,16.666666666666668,3.534817956875221,243.83333333333334,51.71438670908448,227.66666666666666,48.285613290915514,84.81666666666666
1039.857142857143,131.14285714285714,12.61162247561478,149.0,14.328891331226817,533.7142857142857,51.32573155653248,506.14285714285717,48.67426844346751,81.58571428571429
266.2,19.2,7.212622088655146,25.4,9.541697971450038,121.2,45.52967693463562,145.0,54.47032306536439,78.78
201.0,168.75,83.95522388059702,0.0,0.0,113.75,56.59203980099502,87.25,43.407960199004975,87.3
127.0,22.0,17.322834645669293,34.0,26.77165354330709,71.0,55.90551181102362,56.0,44.09448818897638,100.0
1134.6666666666667,371.3333333333333,32.726204465334895,165.33333333333334,14.571092831962398,593.3333333333334,52.29142185663925,541.3333333333334,47.708578143360754,84.2
497.7142857142857,69.14285714285714,13.892078071182548,75.42857142857143,15.154994259471872,181.85714285714286,36.53846153846153,315.85714285714283,63.46153846153846,81.88571428571429
397.0,61.142857142857146,15.401223461676864,66.85714285714286,16.84059014033825,189.85714285714286,47.82295789852465,207.14285714285714,52.177042101475344,84.2
161.0,28.0,17.391304347826086,23.0,14.285714285714285,100.5,62.422360248447205,60.5,37.577639751552795,79.80000000000001
408.85714285714283,36.42857142857143,8.909853249475892,80.57142857142857,19.70649895178197,178.14285714285714,43.57092941998603,230.71428571428572,56.429070580013985,83.37142857142858
510.14285714285717,69.85714285714286,13.693643237188462,80.14285714285714,15.709885186222344,307.42857142857144,60.263231587790536,202.71428571428572,39.736768412209464,83.35714285714286
441.2857142857143,48.42857142857143,10.974425380382002,82.14285714285714,18.61443832955649,183.42857142857142,41.56685011330528,257.85714285714283,58.43314988669472,85.39999999999999
4398.428571428572,780.1428571428571,17.736854071259213,524.5714285714286,11.926337328266587,2102.714285714286,47.80603462275488,2295.714285714286,52.19396537724512,75.14285714285714
353.14285714285717,18.714285714285715,5.299352750809062,25.714285714285715,7.281553398058252,142.42857142857142,40.33171521035598,210.71428571428572,59.66828478964401,76.02857142857144
2770.4285714285716,1.75,0.0631671221574795,5.428571428571429,0.1959469911823854,1563.857142857143,56.448202959830866,1206.5714285714287,43.551797040169134,26.12857142857143
1850.142857142857,393.57142857142856,21.272488610918074,311.14285714285717,16.81723419041001,1144.0,61.83306308393174,706.1428571428571,38.16693691606826,78.98571428571428
433.7142857142857,139.57142857142858,32.18050065876153,18.571428571428573,4.281949934123848,203.42857142857142,46.90382081686429,230.28571428571428,53.0961791831357,87.27142857142857
117.0,38.5,32.9059829059829,4.5,3.8461538461538463,57.75,49.358974358974365,59.25,50.641025641025635,85.1
85.0,83.0,97.6470588235294,0.0,0.0,43.0,50.588235294117645,42.0,49.411764705882355,60.0
397.57142857142856,31.285714285714285,7.869205892921308,48.285714285714285,12.145167085878548,122.14285714285714,30.722242184692778,275.42857142857144,69.27775781530723,82.27142857142857
429.42857142857144,75.71428571428571,17.631403858948765,79.71428571428571,18.562874251497004,219.85714285714286,51.19760479041916,209.57142857142858,48.80239520958084,73.12857142857142
1415.142857142857,213.57142857142858,15.09186351706037,269.85714285714283,19.069250959014738,534.2857142857143,37.75489602261256,880.8571428571429,62.24510397738745,74.2
345.85714285714283,0.5,0.1445683601817431,3.4,0.983064849235853,180.42857142857142,52.168525402726154,165.42857142857142,47.83147459727385,23.114285714285717
725.5,23.0,3.1702274293590627,190.5,26.25775327360441,357.5,49.276361130255,368.0,50.723638869745,45.55
311.0,24.142857142857142,7.762976573265962,21.571428571428573,6.936150666054204,100.14285714285714,32.200275608635735,210.85714285714286,67.79972439136426,75.98571428571428
391.42857142857144,22.428571428571427,5.72992700729927,51.285714285714285,13.102189781021897,153.14285714285714,39.12408759124087,238.28571428571428,60.87591240875911,76.24285714285715
398.7142857142857,26.714285714285715,6.700107488355428,45.714285714285715,11.46542457900394,218.0,54.67574346112505,180.71428571428572,45.324256538874955,79.7
463.7142857142857,27.0,5.822550831792976,67.71428571428571,14.602587800369685,239.28571428571428,51.601971657424514,224.42857142857142,48.39802834257547,77.57142857142857
443.42857142857144,39.142857142857146,8.827319587628866,67.85714285714286,15.302835051546392,366.42857142857144,82.63530927835052,77.0,17.364690721649485,75.82857142857142
459.14285714285717,13.571428571428571,2.9558182949595517,50.57142857142857,11.014312383322961,255.85714285714286,55.724953329184814,203.28571428571428,44.27504667081518,70.37142857142858
411.0,9.0,2.18978102189781,76.0,18.491484184914842,231.0,56.20437956204379,180.0,43.79562043795621,83.0
428.57142857142856,23.571428571428573,5.500000000000001,63.57142857142857,14.833333333333334,119.71428571428571,27.933333333333334,308.85714285714283,72.06666666666666,72.77142857142857
426.2857142857143,29.857142857142858,7.00402144772118,72.0,16.890080428954423,241.28571428571428,56.601876675603215,185.0,43.39812332439678,72.11428571428571
432.0,36.0,8.333333333333332,81.0,18.75,233.0,53.93518518518518,199.0,46.06481481481482,62.2
1482.7142857142858,247.28571428571428,16.67790731284324,306.7142857142857,20.686000578090376,863.1428571428571,58.21370074188265,619.5714285714286,41.786299258117346,62.971428571428575
389.0,17.857142857142858,4.590525156077856,75.14285714285714,19.316929856775612,230.0,59.12596401028277,159.0,40.87403598971722,68.82857142857144
791.3333333333334,92.66666666666667,11.710193765796124,109.66666666666667,13.858466722830665,437.3333333333333,55.2653748946925,354.0,44.734625105307494,74.86666666666666
2510.1428571428573,170.85714285714286,6.806670081384099,549.8571428571429,21.90541232712993,1446.5714285714287,57.62904786295601,1063.5714285714287,42.37095213704399,41.48571428571428
95.0,7.0,7.368421052631578,12.0,12.631578947368421,57.0,60.0,38.0,40.0,60.0
76.0,64.0,84.21052631578947,2.0,2.631578947368421,38.0,50.0,38.0,50.0,60.0
302.57142857142856,230.28571428571428,76.109537299339,3.1666666666666665,1.046584828454517,149.42857142857142,49.386213408876294,153.14285714285714,50.6137865911237,86.8
323.0,30.857142857142858,9.55329500221141,58.857142857142854,18.22202565236621,228.28571428571428,70.67669172932331,94.71428571428571,29.32330827067669,64.45714285714286
388.0,51.142857142857146,13.181148748159059,56.57142857142857,14.580265095729011,222.85714285714286,57.437407952871865,165.14285714285714,42.56259204712813,77.87142857142858
474.7142857142857,11.428571428571429,2.407463135720734,42.0,8.847427023773697,213.0,44.86909419199519,261.7142857142857,55.13090580800481,63.08571428571429
427.7142857142857,37.714285714285715,8.817635270541082,72.0,16.83366733466934,213.57142857142858,49.93319973279893,214.14285714285714,50.06680026720106,76.88571428571429
388.0,54.285714285714285,13.991163475699558,71.14285714285714,18.335787923416788,313.7142857142857,80.8541973490427,74.28571428571429,19.145802650957293,65.98571428571428
476.0,69.0,14.495798319327733,104.0,21.84873949579832,251.0,52.73109243697479,225.0,47.26890756302521,72.7
349.0,68.0,19.484240687679083,82.0,23.49570200573066,176.0,50.429799426934096,173.0,49.570200573065904,76.4
430.5,49.5,11.498257839721255,96.5,22.41579558652729,194.0,45.063879210220676,236.5,54.93612078977933,84.55
331.7142857142857,38.42857142857143,11.584840654608097,58.142857142857146,17.527993109388458,154.0,46.425495262704565,177.71428571428572,53.574504737295435,81.52857142857144
282.0,54.0,19.148936170212767,43.857142857142854,15.552178318135764,140.14285714285714,49.69604863221884,141.85714285714286,50.30395136778115,80.0
297.7142857142857,44.142857142857146,14.827255278310941,48.0,16.122840690978887,146.85714285714286,49.32821497120921,150.85714285714286,50.67178502879079,73.24285714285715
338.57142857142856,25.428571428571427,7.510548523206751,63.142857142857146,18.649789029535867,74.0,21.856540084388186,264.57142857142856,78.14345991561181,71.84285714285714
339.4,42.4,12.49263406010607,65.6,19.32822628167354,165.0,48.61520329994107,174.4,51.384796700058935,83.1
555.8571428571429,64.71428571428571,11.64225134926754,109.57142857142857,19.712156258031353,299.85714285714283,53.9450012850167,256.0,46.05499871498329,80.07142857142857
281.0,26.142857142857142,9.303507880020335,38.857142857142854,13.828164717844432,130.71428571428572,46.51753940010168,150.28571428571428,53.48246059989832,76.62857142857142
357.5,35.5,9.93006993006993,61.0,17.062937062937063,184.5,51.608391608391614,173.0,48.39160839160839,68.75
263.0,251.0,95.43726235741445,1.0,0.38022813688212925,134.5,51.14068441064639,128.5,48.85931558935361,89.775
260.0,8.0,3.076923076923077,19.0,7.307692307692308,98.0,37.69230769230769,162.0,62.30769230769231,71.75
142.66666666666666,5.666666666666667,3.9719626168224305,5.333333333333333,3.7383177570093453,59.333333333333336,41.58878504672898,83.33333333333333,58.41121495327103,73.53333333333335
160.33333333333334,22.333333333333332,13.929313929313928,38.333333333333336,23.90852390852391,67.33333333333333,41.99584199584199,93.0,58.004158004158,70.16666666666667
352.85714285714283,23.428571428571427,6.6396761133603235,33.142857142857146,9.392712550607289,150.71428571428572,42.712550607287454,202.14285714285714,57.28744939271255,76.24285714285715
71.0,8.0,11.267605633802818,13.0,18.30985915492958,33.0,46.478873239436616,38.0,53.52112676056338,60.0
96.0,16.0,16.666666666666664,11.0,11.458333333333332,50.0,52.083333333333336,46.0,47.91666666666667,60.0
332.14285714285717,249.71428571428572,75.18279569892474,1.5,0.4516129032258064,163.0,49.0752688172043,169.14285714285714,50.92473118279569,91.5
341.5,29.833333333333332,8.735968765251343,57.0,16.691068814055637,241.83333333333334,70.81503172279162,99.66666666666667,29.184968277208394,82.93333333333334
489.7142857142857,49.714285714285715,10.15169194865811,116.14285714285714,23.716452742123685,247.57142857142858,50.554259043173865,242.14285714285714,49.445740956826135,85.91428571428571
536.1428571428571,28.285714285714285,5.275779376498801,98.14285714285714,18.305355715427655,273.85714285714283,51.07913669064747,262.2857142857143,48.92086330935252,74.45714285714287
489.42857142857144,60.42857142857143,12.34676007005254,81.85714285714286,16.72504378283713,263.7142857142857,53.882078225335675,225.71428571428572,46.11792177466433,82.92857142857143
492.14285714285717,120.28571428571429,24.44121915820029,100.42857142857143,20.406386066763424,260.57142857142856,52.946298984034826,231.57142857142858,47.05370101596517,84.94285714285715
472.0,21.0,4.4491525423728815,102.0,21.610169491525426,235.0,49.78813559322034,237.0,50.21186440677966,63.6
514.1428571428571,13.857142857142858,2.6951931091969996,93.42857142857143,18.17171436510142,209.71428571428572,40.789108085579336,304.42857142857144,59.210891914420685,66.91428571428571
215.25,6.0,2.7874564459930316,51.5,23.925667828106853,214.0,99.41927990708479,1.25,0.5807200929152149,67.22500000000001
321.2857142857143,10.0,3.112494441974211,50.857142857142854,15.829257447754557,143.71428571428572,44.730991551800805,177.57142857142858,55.26900844819921,70.12857142857142
332.6666666666667,7.166666666666667,2.154308617234469,56.666666666666664,17.03406813627254,161.33333333333334,48.49699398797595,171.33333333333334,51.503006012024045,62.76666666666667
821.0,33.142857142857146,4.036888811553855,75.14285714285714,9.152601357229859,471.14285714285717,57.38646250217505,349.85714285714283,42.61353749782495,57.385714285714286
4726.571428571428,4.142857142857143,0.08765036571359489,24.142857142857142,0.510790062261984,2763.0,58.45674907815995,1963.5714285714287,41.543250921840055,40.32857142857143
379.14285714285717,296.2857142857143,78.14619442351167,0.6666666666666666,0.1758352172820899,190.85714285714286,50.33911077618689,188.28571428571428,49.66088922381311,85.82857142857142
396.14285714285717,4.428571428571429,1.1179228272628923,40.857142857142854,10.313739632167326,125.57142857142857,31.698521456905876,270.57142857142856,68.30147854309412,66.98571428571428
723.4285714285714,23.142857142857142,3.1990521327014214,110.85714285714286,15.323854660347552,367.0,50.7306477093207,356.42857142857144,49.26935229067931,83.07142857142857
289.2857142857143,4.571428571428571,1.580246913580247,44.714285714285715,15.45679012345679,137.57142857142858,47.555555555555564,151.71428571428572,52.44444444444445,71.51428571428572
394.3333333333333,4.0,1.0143702451394758,42.333333333333336,10.73541842772612,0.0,0.0,394.3333333333333,100.0,73.89999999999999
248.0,3.5714285714285716,1.4400921658986174,21.714285714285715,8.755760368663596,112.85714285714286,45.50691244239631,135.14285714285714,54.49308755760368,77.12857142857142
145.42857142857142,1.0,0.68762278978389,6.8,4.6758349705304525,60.42857142857143,41.552062868369354,85.0,58.44793713163065,74.45714285714287
337.85714285714283,1.75,0.517970401691332,13.714285714285714,4.059196617336152,154.57142857142858,45.750528541226224,183.28571428571428,54.24947145877379,52.785714285714285
956.8571428571429,16.0,1.6721409375933114,136.71428571428572,14.287847118542848,639.4285714285714,66.8259181845327,317.42857142857144,33.174081815467304,65.32857142857144
197.5,4.75,2.4050632911392404,15.0,7.59493670886076,108.75,55.06329113924051,88.75,44.936708860759495,71.4
897.4285714285714,1.5,0.16714422158548234,25.714285714285715,2.865329512893983,376.14285714285717,41.91340337472143,521.2857142857143,58.086596625278574,51.271428571428565
235.0,11.0,4.680851063829787,35.666666666666664,15.177304964539006,185.33333333333334,78.86524822695036,49.666666666666664,21.134751773049647,64.56666666666666
883.5714285714286,168.71428571428572,19.09458367016977,228.14285714285714,25.820533548908646,472.2857142857143,53.451899757477776,411.2857142857143,46.54810024252223,81.34285714285714
1613.0,100.0,6.199628022318661,152.0,9.423434593924366,735.0,45.56726596404216,878.0,54.43273403595784,86.8
208.28571428571428,3.857142857142857,1.851851851851852,31.428571428571427,15.089163237311384,96.14285714285714,46.15912208504801,112.14285714285714,53.84087791495199,69.5142857142857
293.5,10.166666666666666,3.4639409426462238,30.0,10.221465076660987,87.0,29.642248722316864,206.5,70.35775127768314,70.43333333333334
238.16666666666666,1.25,0.5248425472358292,3.5,1.4695591322603219,128.16666666666666,53.813855843247026,110.0,46.18614415675298,52.166666666666664
286.0,20.833333333333332,7.284382284382283,39.333333333333336,13.752913752913754,134.5,47.02797202797203,151.5,52.972027972027966,72.38333333333334
1031.857142857143,147.14285714285714,14.260002768932575,114.57142857142857,11.103419631731967,469.7142857142857,45.52125155752457,562.1428571428571,54.47874844247542,73.84285714285714
819.5714285714286,40.42857142857143,4.932891755272792,99.57142857142857,12.149206902562316,375.14285714285717,45.773052117831625,444.42857142857144,54.22694788216839,68.47142857142858
876.1428571428571,96.14285714285714,10.973422468612425,106.14285714285714,12.114788847219957,568.2857142857143,64.8622207728681,307.85714285714283,35.13777922713191,71.92857142857143
340.7142857142857,5.571428571428571,1.6352201257861636,52.714285714285715,15.471698113207546,154.28571428571428,45.283018867924525,186.42857142857142,54.71698113207547,70.15714285714286
373.85714285714283,19.857142857142858,5.311425296140619,49.0,13.106610622850592,282.0,75.4298815437524,91.85714285714286,24.570118456247613,67.67142857142856
436.2857142857143,13.714285714285714,3.143418467583497,46.714285714285715,10.707269155206287,198.42857142857142,45.481335952848724,237.85714285714286,54.518664047151276,76.82857142857142
405.2,51.4,12.685093780848963,76.4,18.854886475814414,217.0,53.55380059230011,188.2,46.4461994076999,73.76
964.0,54.285714285714285,5.631298162418495,196.28571428571428,20.36158861885003,911.2857142857143,94.53171310017784,52.714285714285715,5.46828689982217,67.64285714285714
250.0,8.0,3.2,36.0,14.399999999999999,0.0,0.0,250.0,100.0,63.3
128.25,11.75,9.161793372319687,29.75,23.196881091617932,96.0,74.85380116959064,32.25,25.146198830409354,71.725
231.33333333333334,20.666666666666668,8.93371757925072,39.333333333333336,17.002881844380404,123.66666666666667,53.45821325648416,107.66666666666667,46.54178674351585,73.2
185.57142857142858,27.285714285714285,14.7036181678214,35.0,18.860662047729022,81.42857142857143,43.87990762124711,104.14285714285714,56.12009237875289,78.95714285714287
378.0,41.4,10.952380952380953,128.8,34.074074074074076,196.2,51.9047619047619,181.8,48.095238095238095,89.72
81.0,1.0,1.2345679012345678,25.0,30.864197530864196,33.0,40.74074074074074,48.0,59.25925925925925,60.0
538.2857142857143,23.714285714285715,4.40552016985138,117.57142857142857,21.841825902335454,282.2857142857143,52.44161358811039,256.0,47.55838641188959,64.17142857142856
631.5714285714286,22.142857142857142,3.5059941189776067,184.28571428571428,29.178918796652344,350.57142857142856,55.50780366432934,281.0,44.49219633567066,55.145714285714284
556.5714285714286,23.285714285714285,4.183778234086242,69.85714285714286,12.551334702258728,239.14285714285714,42.96714579055442,317.42857142857144,57.032854209445595,70.58571428571429
508.42857142857144,65.57142857142857,12.896881146389436,75.85714285714286,14.91992132621523,196.14285714285714,38.578252318066866,312.2857142857143,61.42174768193313,75.89999999999999
472.57142857142856,39.142857142857146,8.282950423216445,69.71428571428571,14.752116082224909,239.28571428571428,50.63482466747279,233.28571428571428,49.36517533252721,74.98571428571428
475.42857142857144,57.285714285714285,12.049278846153845,79.0,16.61658653846154,252.28571428571428,53.06490384615385,223.14285714285714,46.93509615384615,69.6
762.8571428571429,32.285714285714285,4.232209737827715,148.57142857142858,19.475655430711612,356.85714285714283,46.779026217228456,406.0,53.22097378277153,73.87142857142858
241.14285714285714,1.4,0.580568720379147,19.142857142857142,7.938388625592417,129.28571428571428,53.61374407582938,111.85714285714286,46.38625592417062,64.45142857142856
195.5,4.4,2.2506393861892584,7.666666666666667,3.9215686274509802,105.66666666666667,54.049445865302644,89.83333333333333,45.950554134697356,66.64999999999999
349.2857142857143,6.571428571428571,1.881390593047035,52.0,14.88752556237219,168.42857142857142,48.22085889570552,180.85714285714286,51.77914110429448,71.28571428571429
655.2857142857143,3.0,0.45781556572923476,44.714285714285715,6.823632003488118,256.14285714285717,39.08872901678657,399.14285714285717,60.91127098321343,50.34285714285714
683.6666666666666,91.66666666666667,13.408093612871772,149.66666666666666,21.89176011701609,336.0,49.146757679180894,347.6666666666667,50.85324232081911,74.93333333333334
107.0,0.0,0.0,4.0,3.7383177570093453,45.0,42.05607476635514,62.0,57.943925233644855,60.0
151.57142857142858,2.6,1.715362865221489,8.428571428571429,5.560791705937794,74.57142857142857,49.19886899151743,77.0,50.80113100848256,68.01428571428572
316.0,14.0,4.430379746835443,91.0,28.79746835443038,175.0,55.379746835443036,141.0,44.620253164556964,87.9
451.0,6.166666666666667,1.3673318551367333,58.714285714285715,13.018688628444727,222.0,49.2239467849224,229.0,50.77605321507761,64.64285714285714
2976.285714285714,48.0,1.6127483920514545,492.14285714285717,16.53547086493232,1724.5714285714287,57.94374580013441,1251.7142857142858,42.056254199865606,56.58571428571429
562.7142857142857,22.571428571428573,4.011170347804012,89.14285714285714,15.841584158415841,271.57142857142856,48.26097994414826,291.14285714285717,51.739020055851746,61.34285714285714
202.2,4.6,2.274975272007913,26.0,12.858555885262119,81.8,40.454995054401586,120.4,59.54500494559842,67.7
134.66666666666666,5.666666666666667,4.207920792079208,25.0,18.564356435643568,69.33333333333333,51.48514851485149,65.33333333333333,48.51485148514851,63.23333333333333
104.0,2.0,1.9230769230769231,13.0,12.5,70.0,67.3076923076923,34.0,32.69230769230769,60.0
1271.0,67.0,5.271439811172305,132.0,10.38552321007081,653.0,51.37686860739576,618.0,48.62313139260424,84.0
970.0,99.0,10.206185567010309,165.0,17.010309278350515,528.0,54.43298969072165,442.0,45.56701030927835,75.2
452.1666666666667,19.2,4.246221894581644,40.833333333333336,9.03059343899742,241.83333333333334,53.483228897899004,210.33333333333334,46.516771102100996,62.333333333333336
6.0,,,,,4.0,66.66666666666666,2.0,33.33333333333333,85.9
249.0,18.166666666666668,7.295850066934404,24.666666666666668,9.906291834002678,120.5,48.393574297188756,128.5,51.606425702811244,63.76666666666667
98.0,7.0,7.142857142857142,28.0,28.57142857142857,52.0,53.06122448979592,46.0,46.93877551020408,72.95
158.0,34.0,21.518987341772153,7.0,4.430379746835443,92.0,58.22784810126582,66.0,41.77215189873418,66.6
176.0,8.666666666666666,4.924242424242424,37.5,21.306818181818183,100.33333333333333,57.00757575757576,75.66666666666667,42.99242424242424,62.5
146.5,22.0,15.017064846416384,40.0,27.303754266211605,85.5,58.36177474402731,61.0,41.63822525597269,53.85
165.66666666666666,18.0,10.865191146881289,32.5,19.61770623742455,160.5,96.88128772635815,58.666666666666664,35.412474849094565,72.3
281.57142857142856,2.142857142857143,0.7610350076103501,19.0,6.747843734145105,123.71428571428571,43.93708777270422,157.85714285714286,56.06291222729579,71.11428571428571
379.85714285714283,331.85714285714283,87.36367055283941,9.142857142857142,2.4069198946972548,209.14285714285714,55.058292591199695,170.71428571428572,44.941707408800305,86.94285714285715
361.2857142857143,12.857142857142858,3.558718861209965,37.57142857142857,10.39936733886912,169.28571428571428,46.8564650059312,192.0,53.14353499406881,75.34285714285714
399.0,14.571428571428571,3.6519871106337267,45.57142857142857,11.42141066953097,207.42857142857142,51.98711063372718,191.57142857142858,48.01288936627282,65.74285714285715
416.0,12.0,2.8846153846153846,49.57142857142857,11.91620879120879,191.85714285714286,46.119505494505496,224.14285714285714,53.880494505494504,67.24285714285715
370.7142857142857,23.142857142857142,6.242774566473988,47.42857142857143,12.793834296724471,208.14285714285714,56.14643545279383,162.57142857142858,43.85356454720617,74.17142857142858
373.2857142857143,23.714285714285715,6.352851128970532,50.857142857142854,13.624186758515117,203.0,54.381936471488714,170.28571428571428,45.618063528511286,71.92857142857143
464.85714285714283,1.0,0.21511985248924403,9.0,1.936078672403196,227.71428571428572,48.98586355255071,237.14285714285714,51.014136447449296,64.57142857142857
412.0,14.285714285714286,3.467406380027739,49.0,11.893203883495145,170.57142857142858,41.400832177531214,241.42857142857142,58.599167822468786,69.85714285714286
388.57142857142856,1.5714285714285714,0.4044117647058824,16.857142857142858,4.338235294117648,91.42857142857143,23.529411764705884,297.14285714285717,76.47058823529413,66.69142857142857
439.7142857142857,16.571428571428573,3.7686809616634185,41.857142857142854,9.519168291098115,231.71428571428572,52.696556205328136,208.0,47.303443794671864,73.9
393.0,2.2857142857142856,0.5816066884769174,38.42857142857143,9.778262450018175,110.85714285714286,28.2079243911305,282.14285714285717,71.79207560886951,67.34285714285714
214.28571428571428,5.571428571428571,2.6,10.0,4.666666666666667,92.85714285714286,43.333333333333336,121.42857142857143,56.666666666666664,70.22857142857143
954.4285714285714,4.5,0.4714863044454423,8.571428571428571,0.8980691513246519,424.7142857142857,44.49932644813651,529.7142857142857,55.500673551863485,52.457142857142856
2056.5714285714284,120.14285714285714,5.841900527924423,210.28571428571428,10.225062517365934,505.85714285714283,24.59711030841901,1550.7142857142858,75.402889691581,69.8442857142857
1066.2857142857142,27.857142857142858,2.6125401929260454,146.0,13.692390139335478,623.0,58.427116827438375,443.2857142857143,41.57288317256163,81.89999999999999
138.0,11.0,7.971014492753622,21.0,15.217391304347828,38.0,27.536231884057973,100.0,72.46376811594203,87.7
507.0,19.0,3.7475345167652856,83.0,16.370808678500985,273.0,53.84615384615385,234.0,46.15384615384615,77.1
1350.4,172.8,12.796208530805686,161.6,11.966824644549762,749.2,55.479857819905206,601.2,44.52014218009479,52.34000000000001
1833.3333333333333,91.5,4.990909090909091,280.8333333333333,15.318181818181817,1015.3333333333334,55.38181818181819,818.0,44.61818181818182,33.1
1016.2,47.4,4.6644361346191685,148.2,14.583743357606767,567.0,55.79610312930525,449.2,44.20389687069474,31.560000000000002
266.6,102.0,38.2595648912228,22.0,8.252063015753938,126.8,47.56189047261815,139.8,52.43810952738185,75.96000000000001
216.8,10.4,4.797047970479705,41.2,19.00369003690037,137.8,63.56088560885609,79.0,36.43911439114391,68.62
243.8,9.0,3.6915504511894994,43.8,17.965545529122227,89.8,36.833470057424115,154.0,63.16652994257588,67.78
207.0,19.8,9.565217391304348,29.2,14.106280193236714,130.6,63.091787439613526,76.4,36.908212560386474,68.02000000000001
228.6,8.6,3.762029746281715,33.4,14.610673665791776,113.6,49.69378827646544,115.0,50.30621172353455,66.3
192.0,3.4,1.7708333333333333,15.0,7.8125,98.2,51.145833333333336,93.8,48.854166666666664,62.46
193.0,4.8,2.4870466321243523,33.6,17.409326424870468,96.2,49.844559585492235,96.8,50.155440414507765,62.94
199.25,14.0,7.026348808030113,38.5,19.32245922208281,133.0,66.75031367628608,66.25,33.24968632371393,68.05
189.0,14.75,7.804232804232804,35.5,18.78306878306878,95.0,50.264550264550266,94.0,49.735449735449734,75.075
288.25,10.25,3.5559410234171724,27.75,9.627059843885515,61.0,21.16218560277537,227.25,78.83781439722462,76.025
182.0,3.0,1.6483516483516485,13.25,7.280219780219781,96.5,53.02197802197802,85.5,46.97802197802198,63.325
163.0,10.5,6.441717791411043,32.25,19.78527607361963,86.0,52.760736196319016,77.0,47.239263803680984,69.15
207.25,21.0,10.132689987937274,26.75,12.907117008443908,125.0,60.313630880579005,82.25,39.68636911942099,78.725
187.0,1.3333333333333333,0.7130124777183601,15.666666666666666,8.37789661319073,92.33333333333333,49.376114081996434,94.66666666666667,50.623885918003566,61.03333333333334
790.0,21.0,2.6582278481012658,143.0,18.10126582278481,399.0,50.50632911392405,391.0,49.49367088607595,85.1
803.0,83.0,10.336239103362391,135.0,16.811955168119553,416.0,51.80572851805728,387.0,48.194271481942714,78.6
